id,title
2d55579da23b39930f789c6a961c517d9fe71d3c,The use of infrared thermography as a non-invasive method for fever detection in sheep infected with bluetongue virus
2d5f0773a3e949292d246854d7532ef2885ebdba,Development of a multiplex one step RT-PCR that detects eighteen respiratory viruses in clinical specimens and comparison with real time RT-PCR
2d5fdcbc3c2b82ecef0748012b73fc1aa7a2ad96,A Critical HA1 Neutralizing Domain of H5N1 Influenza in an Optimal Conformation Induces Strong Cross-Protection
2d6238d9ce4e06b30d3be8b0206b286b6e3e4ccf,X
2d65775df0ad0ef808d79615f3f08a8bc030adc0,Patient characteristics and severity of human rhinovirus infections in children
2d68cfddc678421bdd2a9f59e7b35e2003a64be4,Traditional and syndromic surveillance of infectious diseases and pathogens
2d7261203e2f5c2377df55bbb17510f2c4f4f545,The other rabies viruses: The emergence and importance of lyssaviruses from bats and other vertebrates
2d729d26a01576916ba33a0a085f223eea870c62,Journal of Virological Methods Development and optimization of plaque assays for rat coronaviruses
2d73c30f41bb0fd24d5ddf1e71a472d971ce4d6f,Bactrian camels shed large quantities of Middle East respiratory syndrome coronavirus (MERS-CoV) after experimental infection*
2d78b0600b84cfd57e11ba249ee58c159fe517ae,"Open Access RESEARCH The relationship between antibody status to bovine corona virus and bovine respiratory syncytial virus and disease incidence, reproduction and herd characteristics in dairy herds"
2d7a11987b2cc4ccd5f9e73889adda2faf58e02e,"Effects of an experimentally induced rhinovirus cold on sleep, performance, and daytime alertness PII: S 0 0 3 1 -9 3 8 4 ( 0 0 ) 0 0 3 2 2 -X"
2d7dbafa3bd0f27b119ac0d00e8a785122adcaf9,Technical Description of RODS: A Real-time Public Health Surveillance System
2d806b6e1d2cf592a8afb3f99eef2e85ca401317,"Structure, Evolutionary Conservation, and Functions of Angiotensin-and Endothelin-Converting Enzymes"
2d816c3e5d3966eed58420f2c4694071f823a8ab,Outbreak of coinfection with human metapneumovirus and measles virus resulting in the death of a child at a hospital in China
2d85ecf540b138ba2c5dd735bcf986c58ede052e,"Ethanol Extract of Sanguisorbae Radix Inhibits Mast Cell Degranulation and Suppresses 2,4-Dinitrochlorobenzene-Induced Atopic Dermatitis-Like Skin Lesions"
2d874577cfbe77f483ae4988cda1975f8d470c91,The human microglial HMC3 cell line: where do we stand? A systematic literature review
2d8e78e976c703ec3cdbdf8a2876b5ed2f3267bd,Viral Pneumonias
2d9482a26d740c255bf3108d1c628e97fae3cc7a,Complete genome analysis of canine respiratory coronavirus
2d95dfb077ff4e812818f5f8069c3c099fcb1a26,Enzymatic Assembly of Overlapping DNA Fragments
2d97940930d80363a94347a1356e4059a0b867d6,Topographic Changes in SARS Coronavirus-infected Cells during Late Stages of Infection
2d9c156314e0e8b90a62f220bf55c44ab57d86a7,SUBJECT INDEX
2d9ea8d268e89f7b19e3f1782f955933195283e3,Evaluation of a multiplex ligation-dependent probe amplification assay for the detection of respiratory pathogens in oncological patients
2da0a7ba851e53d21dba05042a397eafcdab093d,Combination attenuation offers strategy for live-attenuated coronavirus vaccines 1 2
2da16887635db893ede660723a373467674a9884,"BOOKS & MEDIA Emerging Infectious Diseases • www Emerging Infectious Diseases: Trends and Issues, 2nd Edition"
2da9e726e557e73a569781d55cc24486a18c5d1a,Cowpea Mosaic Virus
2daa14c5f2f8162bc977b274e4a9e134111e7649,Resurgence of scarlet fever in China: a 13-year population-based surveillance study
2dc97aea29568bef7076ccbba52b6588f132454d,"Donkey Internal MedicinedPart I: Metabolic, Endocrine, and Alimentary Tract Disturbances"
2dd30edc898c94c3696d645a092510257f3debdb,X
2dd5fa81d960570b8a7f51c9e3e9660de3acbc90,"International EMS systems EMS in Taiwan: Past, present, and future ଝ"
2ddf30e6851d38405b527b525c9db9681ce4ccac,Patología infecciosa aguda de foco otorrinolaringológico
2de657aabab331e75657bfc1443542fd345b6f26,Intensive Care Unit Preparedness During Pandemics and Other Biological Threats
2debc2b3a63c04c798cb30f704911b63d44ec841,TAR-VIR: a pipeline for TARgeted VIRal strain reconstruction from metagenomic data
2ded225df8c6a428c0356f30df7656d574b648e6,Epidemiologic Clues to SARS Origin in China SARS Origin in China
2dee7034f6900389a04b7cfcc8b9bcdd32175d02,Use of the Human Coronavirus 2012 (MERS) GeneSig kit
2df1dd04b2ddaee2c388541d6da4e1ff84f1197e,"Journal Pre-proof Viral loads of SARS, MERS and SARS-CoV-2 in respiratory specimens: What have we learned?"
2df20f5c298fe15e93bc70a752c8566c367f0faa,Isolation of a Novel Swine Influenza Virus from Oklahoma in 2011 Which Is Distantly Related to Human Influenza C Viruses
2dfa0be1bb1a31162753d82e58eec064a193f72b,−1 Programmed Ribosomal Frameshifting as a Force-Dependent Process
2dfaf949b81c5c8c0814c96db17c8ff9ee3ded4c,Evaluation of Elevated Liver Enzymes
2dfc0df5fefbe3bd657f73f9c78b3d3278d8b20b,Supplementary appendix Appendix: Causes of severe pneumonia requiring hospital admission in children without HIV infection from Africa and Asia: the PERCH multi-country case-control study
2dfd4bdcf53215a88599651441351138f99089b6,Clinical Interventions in Aging Dovepress The aging lung
2dfdbf2d6b77426866feaf93486327d372fd27c7,CLINICAL EXPERIMENTAL VACCINE RESEARCH
2e0064d3526687752304b92df1a7fdcd029bc817,Steroid responsiveness and wheezing phenotypes
2e07c9fe06f4601ac9723ae3f8e52a2f52e7efb2,X
2e08a838338a5ac370411c157f97c0fbc73d9d8c,Length Variation of DC-SIGN and L-SIGN Neck-Region has no Impact on Tuberculosis Susceptibility
2e0cf17cdd3b6fc7dcdd21a52a5d61c30b6b63ea,Lactococcus lactis-expressing listeriolysin O (LLO) provides protection and specific CD8 + T cells against Listeria monocytogenes in the murine infection model
2e0eef7888633184f85b8afd59c032c90c7892d8,Identification of a novel canine norovirus
2e0f9aaa36a16f31096f5b2eff9e25c40f52d357,Intervention strategies for emerging viruses: use of antivirals
2e16617b3004017c0f1c2fcbb140d70444fee083,Characteristics and Outcomes of Patients with Pulmonary Acute Respiratory Distress Syndrome Infected with Influenza versus Other Respiratory Viruses
2e173208148f2dafcf04f1cd864e95c15f3698ff,Periodic solutions and bifurcation in an SIS epidemic model with birth pulses
2e1c74a0b309efa66b9e0bab938a1265a81c37be,Sustainable vaccine development: a vaccine manufacturer's perspective
2e237dc7ffdacf42c76c0671bea72fae2a3ec9e1,Short-Sighted Virus Evolution and a Germline Hypothesis for Chronic Viral Infections
2e27f1de90668d3c54ffb49720a9a978383cc78b,molecules Applications of Gold Nanoparticles in Nanomedicine: Recent Advances in Vaccines †
2e2de8d6ebd368c062fed5770aa26a780bdc25b8,BMC Infectious Diseases The interferon gamma gene polymorphism +874 A/T is associated with severe acute respiratory syndrome
2e313159ccde7f6fbd8d036a04beb2ce3a2809e4,Detection of a novel circovirus PCV3 in pigs with cardiac and multi-systemic inflammation
2e365ec7967b27ce1f30537dc4e641fcdd5794ef,X
2e3cdb0d3a8af9d764e7e10352e384e43cfb07de,Human metapneumovirus as a causative agent of acute bronchiolitis in infants
2e3d6708bedf2af3d3b900329871c910308b0b7a,Identification of Human Junctional Adhesion Molecule 1 as a Functional Receptor for the Hom-1 Calicivirus on Human Cells
2e41aee6651cf4cab4edf5aa67cc401c2bef9d67,Sex differences in clinical findings among patients with coronavirus disease 2019 (COVID-19) and severe condition
2e443d761a2cb76075655aa22826a5e6ae0a6afd,5 Viruses
2e45740f4d2001e92d14d657feef0191f769cb61,"Open Forum Infectious Diseases Incidence and Etiology of CAP • OFID • 1 Open Forum Infectious Diseases ® Incidence, Etiology, and Outcomes of Community- Acquired Pneumonia: A Population-Based Study"
2e49c44290b540914937fc549ccc692974514ecd,Ebola Virus Disease Epidemic in Light of Other Epidemics Chapter Outline
2e4f0125cbcbbbaa4b13288bf0169cee191047e4,"Macrocyclic inhibitors of 3C and 3C-like proteases of picornavirus, norovirus, and coronavirus"
2e55acf52fad6034e63d74551c6bbf3425ec153b,X
2e57b5aa4cea0493a7204ed28bdaf1d58ea37485,A multi-faceted approach of a nursing led education in response to MERS-CoV infection ଝ
2e5e90e85cc94c0a9c85a565138827583b78d53c,Therapeutic Options for Middle East Respiratory Syndrome Coronavirus (MERS-CoV) -possible lessons from a systematic review of SARS-CoV therapy
2e6263111a76ff0d43e7e3cde2692df04533e4f7,T-cell immunosenescence: lessons learned from mouse models of aging
2e6a46e3ccaf6c445493109397e3b186f659a6d3,Chapter Electron and Immunoelectron Microscopic Procedures for Diagnosis of Viral Infections
2e6e30e494cf5e2216a4ac5cd2878a17ce8fc4b7,First introduction of pandemic influenza A/H1N1 and detection of respiratory viruses in pediatric patients in Central African Republic
2e712958409321618cd47155982fceb5b51eb808,77 Pet Rodents C h a p t e r 1882 Section 12 / Diseases of Avian and Exotic Pets
2e81305e7f5f641662edb3ffea9fde1ee3a317a6,Serum cytokines and clinical features in patients with fever and thrombocytopenia syndrome
2e83f16bbbc37d4cf2eba3dd0479e4ec7da6fc41,LBSapSal-vaccinated dogs exhibit increased circulating T-lymphocyte subsets (CD4 + and CD8 + ) as well as a reduction of parasitism after challenge with Leishmania infantum plus salivary gland of Lutzomyia longipalpis
2e85713a1e70f1b7ac3c70cad43d213c6bd9e93f,Does early EBV infection protect against IgE sensitization?
2e85e487853731cc083f75a7b86e7649a7e2272c,An mRNA Vaccine Protects Mice against Multiple Tick-Transmitted Flavivirus Infections
2e895e6fb68c49bd9bd3c701364dbd3c225bf620,Recombinant Newcastle Disease Virus as a Vaccine Vector for Cancer Therapy Newcastle Disease Virus Cancer Vaccine
2e8fb12daa448c956d8b7b348df5e46d29c5f51a,Detection of Spliced mRNA from Human Bocavirus 1 in Clinical Samples from Children with Respiratory Tract Infections
2e93459a64c0aa8e63fac22e48b38a1c7e7b71ff,Cell Receptor-Independent Infection by a Neurotropic Murine Coronavirus
2e98e30e0e5ffd1f8475255eaa2cee8891bd4ee5,X
2e9a42f45d9e07261ea5efcbe91788f62b25b76a,Developmental abnormalities and liver disease in childhood
2e9a607a78302b7a9bb3970b92c5b13da8e49b06,X
2e9c413ceb03770d76402b97dbee890368dc2fba,Intestinal Surgery Intestinal Surgery Intestinal Surgery
2e9cf2cb177ce62bf867f3261c6b29c4d704ff86,Chapter 28 Pneumonia in the Non-HIV-Infected Immunocompromised Patient Section 5 INFECTIOUS DISEASES 28 Pneumonia in the Non-HIV-Infected Immunocompromised Patient
2e9ea3b58e110d65891544223c0de47223d1e0ab,Fluorescent nanodiamond for tracking the engraftment and repair of lung stem cells
2ea102f58147dab02e4dea90eb90dbc67149f678,"Mutations, Recombination and Insertion in the Evolution of 2019-nCoV"
2ea11c607b7db58cb8fba01c3fe50d4348cf60f2,Biochimie 92 (2010) 425e444
2ea1b31d8e9b2d8e4f980c0fd269f75dad4d1d75,and Primary Health Care
2ea9c457b5f33101f1f6c72213806ab1e790e8cb,Intragastric administration of Lactobacillus casei expressing transmissible gastroentritis coronavirus spike glycoprotein induced specific antibody production
2eaa2a813ac6ff1fc901cf8eadc3b44e13d71d6a,Utility of animal and in vivo experimental infection of humans with rhinoviruses in the development of therapeutic agents for viral exacerbations of asthma and chronic obstructive pulmonary disease
2eac7de1c407d9eab13a6d538142cd21a814ee7b,Rapid metagenomic characterization of a case of imported COVID-19 in Cambodia
2eb06838c62a16822b1a0aa7be0a43d380025f50,"Ingestion of Exopolymers from Aureobasidium pullulans Reduces the Duration of Cold and Flu Symptoms: A Randomized, Placebo-Controlled Intervention Study"
2eb36aa1e735dc70ec4e2270aa474c9575817499,Management of Acute Mechanical Mitral Valve Thrombosis With Venoarterial Extracorporeal Membrane Oxygenation (ECMO)
2eb55c914df79a8b8cee977bac85d06eb07507d4,Risk of transmission via medical employees and importance of routine infection- prevention policy in a nosocomial outbreak of Middle East respiratory syndrome (MERS): a descriptive analysis from a tertiary care hospital in South Korea
2eb662d272426cb95226db6786ca31a484ec5c73,Validation of Antiviral Potential of Herbal Ethnomedicine
2ebaab95a4ebcf4eb18c6173e5106f92d0a8be9b,First detection of equine coronavirus (ECoV) in Europe
2ebb6c8bf24d0955f26398dcc7653b0f6fb5c9f7,"Transgenic Mice Expressing MCP-1 by the Urothelium Demonstrate Bladder Hypersensitivity, Pelvic Pain and Voiding Dysfunction: A Multidisciplinary Approach to the Study of Chronic Pelvic Pain Research Network Animal Model Study"
2ebbf143f9b3fd5c5e5c7e74cc939d1420bc7de1,Biological importance of marine algae
2ebd4ba5ce0c32a5c7ef6396e35262bd667f1dcc,Endothelial Cells Are Central Orchestrators of Cytokine Amplification during Influenza Virus Infection
2ec2eda2e464f9c1f36c8442410da77d23d87708,Controlled release of PEI/DNA complexes from mannose-bearing chitosan microspheres as a potent delivery system to enhance immune response to HBV DNA vaccine
2ed47c183c9ea55515da989856b76532b1c924d8,288 CLINICAL CASES I N ANESTHESIA
2ed5608a363b5c7439719328755114fb6e854d9c,Identification and characterisation of small molecule inhibitors of feline coronavirus replication
2edd9095b554ec92fe56b57a174f8f9c8ba6f308,Actualités Maladies Respiratoires Revue des Organe Officiel de la Société de Pneumologie de Langue Française
2ede410aef72fa98e77f3c662ce1f1c8ad0ffe50,Effects of geographic scale on population factors in acute disease diffusion analysis
2edf14d68de169e1e3457fb5134cf5cac92b5afc,X
2ee32c492fb088bca33f2b2409baa37d488dae5c,Virus-Specific Regulatory T Cells Ameliorate Encephalitis by Repressing Effector T Cell Functions from Priming to Effector Stages
2ee4ebdd4c12d37f13ce71f5a7ae3b8cd172806d,ISSUES IN INFECTIOUS DISEASE 238 www.heartandlung.org MAY/JUNE 2008 HEART & LUNG
2ee5cfdf0ef9615a528679bd45abc9c21539da9a,X
2ee77e390b7b181cef6dfca17f4a6aeab09d0064,Molecular Sciences Mechanistic Insight into Long Noncoding RNAs and the Placenta
2ee93a8b2a644e4b84527401f61dd3ee9dc4e984,Commonly Used Animal Models 7
2eeab133405b541d831f244deb60a23c08d1ce93,X
2eeca80bb0352a46f01f3af3e1a93fe54157884a,Dynamic airflow simulation within an isolation room
2ef77c973d3c365bd1a2cbac028c0456c7dc9326,Use of a Portable Forced Air System to Convert Existing Hospital Space Into a Mass Casualty Isolation Area
2ef7ce66fc8445aa7bfabc121193e2ae0091fecb,2019-nCoV: Polite with children!
2f00227d35cee08706713c7085ec576b74ff2f9a,Is There Still Room for Novel Viral Pathogens in Pediatric Respiratory Tract Infections?
2f03d3c4a311e8b08b65ac301a2e3e82cc11f4c7,A Short Introduction to Disease Emergence
2f09116d82b287cf3731d3baacc75895e7999203,Comparative pathology of rhesus macaque and common marmoset animal models with Middle East respiratory syndrome coronavirus OPEN ACCESS
2f0c5336664ae52d38bb63174353b3b6a3a0f665,Expression and functional characterization of the putative protein 8b of the severe acute respiratory syndrome-associated coronavirus
2f0d39c2a5788accd2e48edd53e39424db2446ba,X
2f132252da880c9c19d5548ef6ab4ac752a90244,Emergence of the Middle East Respiratory Syndrome Coronavirus
2f2921851e825705103320bf3d61f9d76e4c6b45,Aerosol Sampling in a Hospital Emergency Room Setting: A Complementary Surveillance Method for the Detection of Respiratory Viruses
2f29a1ce62d3b3acc350c357e50cbdb67ea92eb5,"Ann Arbor Veterans Affairs Healthcare System, Mich"
2f314a77ea26734587af46d6ed32345b0160760e,Dudleya brittonii extract promotes survival rate and M2-like metabolic change in porcine 3D4/31 alveolar macrophages
2f3883fe9db3bd0858a68a14233e076dd59e3e4f,Structural Basis for the Identification of the N-Terminal Domain of Coronavirus Nucleocapsid Protein as an Antiviral Target
2f38b7690f9e7ab1069f6b9e28c103de5f6adb96,"Lyssaviruses and rabies: current conundrums, concerns, contradictions and controversies [version 1; referees: 2 approved]"
2f3b636f92b36de3ed42606e3e5bf088b94516e0,X
2f3d0102dfa48e7e6a118a2464c77fb44ac159fa,Selective Inhibition of USP7
2f3f3fc88a1b21cfb6c1e38e5cd61b856e6caab8,"SARS Risk Perceptions in Healthcare Workers, Japan"
2f3faad8f8d1f41e7f4ee0d936f5f19121664061,Xenogenic Adenoviral Vectors
2f405ed2109c2b706eb85413816893558100afba,Interferon-Lambda: A Potent Regulator of Intestinal Viral Infections
2f4331d2427906e96afeb82ef5c4a90dda236470,marine drugs Anti HSV-1 Activity of Halistanol Sulfate and Halistanol Sulfate C Isolated from Brazilian Marine Sponge Petromica citrina (Demospongiae)
2f45403508d925c6fd337bd53f0842e1340a6fcd,Comparable mRNA expression of inflammatory markers but lower claudin-1 mRNA levels in foreskin tissue of HSV-2 seropositive versus seronegative asymptomatic Kenyan young men
2f48db348bec8a09f6a83d949d1a3294fbe44008,"Human Coronavirus Infections in Israel: Epidemiology, Clinical Symptoms and Summer Seasonality of HCoV-HKU1"
2f4af3cda5f5c1be7b28f7176f7cd6635a02c5e2,X
2f5020d7b6407c345a869d3eac7b675fbc95c170,The power of detention in the management of non-compliance with tuberculosis treatment: A survey of Irish practitioners and analysis of potential legal liability
2f54a27d4aa1dcef44ec2b89db2b9f363612814f,"INHIBITORS OF BOVINE PARVOVIRUS, CORONAVIRUS AND ROTAVIRUS IN PRECOLOSTRAL AND FETAL BOVINE SERA"
2f55e715c33dad192fc1e108e303ec40cba94565,Prevention of Ventilator-Associated Pneumonia
2f56502b1b23bd52dcf3e700ff370667fac055ee,Full-Genome Deep Sequencing and Phylogenetic Analysis of Novel Human Betacoronavirus
2f5ad2dee412dbb5a043d1a1c7aa2e0389bb2c7a,) A Multiplex Asymmetric Reverse Transcription-PCR Assay Combined With an Electrochemical DNA Sensor for Simultaneously Detecting and Subtyping Influenza A Multiplex Asymmetric Reverse Transcription-PCR Assay Combined With an Electrochemical DNA Sensor for Simultaneously Detecting and Subtyping Influenza A Viruses
2f5c3733e35cbcc1bb8c2eaded2796d59d94ff2a,FluMob: enabling Surveillance of Acute Respiratory Infections in health-care Workers via Mobile phones
2f5ca4c81f006979ad80381d2fed462a1440be9f,X
2f5e1955bd5c73d4c086527675b5cae972a5d889,The road to new antiviral therapies
2f5fb10362e86dbf302d8677f4c106c5287bf704,molecules Unraveling the Molecular Mechanism of Traditional Chinese Medicine: Formulas Against Acute Airway Viral Infections as Examples
2f6052a0d41ac2f8a5bb92444cf020a7f260ba49,X
2f6592c16c0ddfb1cfb87d6eb032aa8318686e86,Monoclonal antibodies for prophylactic and therapeutic use against viral infections
2f67287d0d96e26e77180023bab0068f0d9694bd,The sweeter side of ACE2: Physiological evidence for a role in diabetes
2f67fbe3a031298155baeb6a73e83bb47ddc97d4,The amino and carboxyl domains of the infectious bronchitis virus nucleocapsid protein interact with 3% genomic RNA
2f6efc4edc0c9fffd3acc810efd8616e7772b28a,Differential Antibody Recognition by Novel SARS-CoV-2 and SARS-CoV Spike Protein Receptor Binding Domains: Mechanistic Insights and Implications for the Design of Diagnostics and
2f6ff7d1a5eea48cf17479882b42858d9527472c,EnfuvirtideÀPEG conjugate: A potent HIV fusion inhibitor with improved pharmacokinetic properties
2f70fc601b4d40ff368df47cf606721f7212c635,The role of genetic variants in human longevity
2f724b7cfad10b8e35297cd8f000b88f67939d72,First Complete Genome Sequence of a Feline Alphacoronavirus 1 Strain from Brazil
2f739ce158fe0605ca31cd2b83e00abfba4c6823,"Viral infections in relation to age, atopy, and season of admission among children hospitalized for wheezing"
2f7c16cdb72ba2def8790440ba75740939699a0c,A SENSITIVE RADIOIMMUNOASSAY FOR THE DETERMINATION OF ANTIBODIES TO MOUSE HEPATITIS VIRUS
2f8012db8f2100bb1876e19722d6c131849e2315,Coronavirus Papain-like Proteases Negatively Regulate Antiviral Innate Immune Response through Disruption of STING-Mediated Signaling
2f86299de1f6e42c7ff9c7a34d21a56671dee035,A review of the causes of poor fertility in high milk producing dairy cows
2f8a485f1acf987c6fe46621216f436b0e351af6,Personal View Can we contain the COVID-19 outbreak with the same measures as for SARS?
2f8c155ac0b65122bf485baf2bd6c2fe78e21373,"Characterization of the Viral Microbiome in Patients with Severe Lower Respiratory Tract Infections, Using Metagenomic Sequencing"
2f8ca0db8d5dd06c84eeddcc56a87f412e8524ff,X
2f907204bfc5354c091a17133e85c41e50a0b8d7,The Nonstructural Proteins Directing Coronavirus RNA Synthesis and Processing
2f984ba4bf33d440a51a3532c3b5cd6b50166a4f,Guidance on the use of respiratory and facial protection equipment
2f9da4649523d76e17f92c79e038efbc30c7b9b4,Immunopurification applied to the study of virus protein composition and encapsidation
2f9f32fc7d8af64617d6bbd88c7a42dec0e13a90,BMC Genomics Evidence of host-virus co-evolution in tetranucleotide usage patterns of bacteriophages and eukaryotic viruses
2fa26bc7f01717e767c0c6d4c3b5aeee27589ea0,Nucleic Acid Immunity
2fadcd6b5c3ddc519094af150095be7578d8499b,Topology and biological function of enterovirus non-structural protein 2B as a member of the viroporin family
2fadf74eaae82e5005e0b31d8e07afc739b32f72,Development of vaccines and passive immunotherapy against SARS corona virus using SCID-PBL/hu mouse models
2fb48d76ac869f0ec1bd4c2b6af0fe1f8332d3c2,A novel auto-cleavage assay for studying mutational effects on the active site of severe acute respiratory syndrome coronavirus 3C-like protease q
2fba918741f8128e992b17b14c8a631b36801e3f,BMC Immunology Interferon-gamma coordinates CCL3-mediated neutrophil recruitment in vivo
2fbc67c4fa4d8c1332c27c0c34d0b550fc98e690,Digestive disorders 10
2fbf85467d8268da83e90d1cd249978262c8f2a5,"Group A Streptococcus Strains Circulating during Scarlet Fever Epidemic, Beijing, China, 2011"
2fc84e709c4978a92c3f4168a6c145080d1b046b,Presence of Infectious Bronchitis Virus Strain CK/CH/LDL/97I in the Middle East
2fccab736f1564c28398b20049ef8d996b5df954,Are identity badges and lanyards in pediatrics potentially contaminated with viral pathogens?
2fd2b463d072709f813243e7ff45e810022d4048,Edible bird's nest extract inhibits influenza virus infection
2fd379bd7d8ce15f444b2fa608e6c5899441d52a,IFITM Proteins Inhibit Entry Driven by the MERS-Coronavirus Spike Protein: Evidence for Cholesterol-Independent Mechanisms
2fdf4057cad33c03c1261bff9f2ea81dea5d7b36,Pathogenicity of experimental infection with 'pneumotropic' porcine coronavirus
2fe3a212a53cc099f03cadb0af66e1e9c30e4a28,An mRNA Vaccine Protects Mice against Multiple Tick-Transmitted Flavivirus Infections
2fe50dbad09e09a3624d119cb057b9c46da71391,"Seasonal variation of respiratory pathogen colonization in asymptomatic health care professionals: A single-center, cross-sectional, 2-season observational study"
2fe6b550f737baa47a5f2c8ab64cc3d9271c308a,Evaluation of the potential incidence of COVID-19 and effectiveness of contention measures in Spain: a data-driven approach
2fe784174781181add547de35cbe0b0ecae6f328,X
2feee102eda67b8b2839d523ecb483ad42b53bd7,Enhancement of the immunogenicity of an infectious bronchitis virus DNA vaccine by a bicistronic plasmid encoding nucleocapsid protein and interleukin-2
2fef395624ecfc1747991a5cb4b9b2282aeac208,Redefining disease emergence to improve prioritization and macro-ecological analyses
2ff1375efe9600f9c10cd763f0e6d488d50f15eb,The BAFF/APRIL system: Emerging functions beyond B cell biology and autoimmunity
2ff451eed16e4189c7c7cc680bfbb1aabf1e6294,VACCINES FOR VIRAL AND PARASITIC DISEASES PRODUCED WITH BACULOVIRUS VECTORS
2ff4902f8704407bd2f72325ee5ea75908919a54,Advances in Developing Therapies to Combat Zika Virus: Current Knowledge and Future Perspectives
2ff89400f9bff213ae066c12daa59d5a40fa6257,Chloroquine diphosphate: a risk factor for herpes zoster in patients with dermatomyositis/polymyositis
2ff940ef204a3572ed71f29123f221f199edcb2d,Molecular epidemiology and environmental contamination during an outbreak of parainfluenza virus 3 in a haematology ward
2ffaef373eace5b4f5f04e66270c561e6a3c7085,Lycorine: A prospective natural lead for anticancer drug discovery
2ffddf5caaef38207b58710a93ee8361518813c9,The need for one health degree programs
3007489c6714d99d180ce21a212f51bdd9dd709e,Adaptive modeling of viral diseases in bats with a focus on rabies
300778fc251628966c3c027308a7d3fe5a02f84c,MERS-coronavirus replication induces severe in vitro cytopathology and is strongly inhibited by cyclosporin A or interferon-a treatment
300dee5bb71d6b2f7299e61366ae273ef7fc2735,X
3012e3f833915e67993777c3a69d90013bff8c1e,SKP2 attenuates autophagy through Beclin1-ubiquitination and its inhibition reduces MERS-Coronavirus infection
3015d1dff3dec4a0580a7d8ab671d7c95ca3fce9,X
3016832c6023eca62cf33b6b90d2b29ce721a0a7,X
30175004a6a58f006a53f32c00e0363c126f667b,Oral Vaccination with the Porcine Rotavirus VP4 Outer Capsid Protein Expressed by Lactococcus lactis Induces Specific Antibody Production
301d67478a0dbcf72bef62d36b4f2377bca59570,Interference of ribosomal frameshifting by antisense peptide nucleic acids suppresses SARS coronavirus replication
30215fe783662edff46565307706587b3bdd60a5,a section of the journal Frontiers in Immunology CD4 T RM Cells Following infection and immunization: implications for More effective vaccine Design
3022dbbf60abb6d6eca4fdf971849eeefa6bb0b4,The association between Ostertagia ostertagi antibodies in bulk tank milk samples and parameters linked to cattle reproduction and mortality
302334452b5bb75a083f56c74de9d333fd5a5b30,Pathogen Epidemiology
3023cba0cdae804e98d7b0b9f92841f6a73ce474,Assays for the assessment of neutralizing antibody activities against Severe Acute Respiratory Syndrome (SARS) associated coronavirus (SCV)
3024739cfc1f411186c0844a254501c14301c935,Exposure Patterns Driving Ebola Transmission in West Africa: A Retrospective Observational Study International Ebola Response Team
302533d94d1eb66e7ea86c3f7e4f107720ee05e4,X
3025f11897040ad8046b2a7ef8e94fc8615df214,"Impact of the 2009 H1N1 Pandemic on Age- Specific Epidemic Curves of Other Respiratory Viruses: A Comparison of Pre-Pandemic, Pandemic and Post-Pandemic Periods in a Subtropical City"
30266f3a22777ff4d5210e49a7094e1cfe4bef62,"Original Contribution Circadian, day-of-week, and age patterns of the occurrence of acute coronary syndrome in Beijing's emergency medical services system"
30283372002d68c96275b39ce208c4b56cd461b7,Chemokine Responses in Virus-Induced Neurologic Disease: Balancing Host Defense and Neuropathology
302e32a7923baf23176c3cb35d563e67d36f52b6,SARS-CoV and emergent coronaviruses: viral determinants of interspecies transmission
30301bcd3567e19053512074c2448762cc032e1f,Nucleic Acid Induced Interferon and Inflammasome Responses in Regulating Host Defense to Gastrointestinal Viruses
303063235dc128b3aa37530cdd4dfb20f0fd56b9,"Short-term relevance of lower respiratory viral coinfection in inpatients under 2 years of age ଝ,ଝଝ PALABRAS CLAVE"
30330668164882f392b00e5ce26638f08e8c914e,Infliximab as a rescue therapy in the management of refractory typical infantile Kawasaki disease
303c666ccc5e060cf609a6d6acbe0ef7b5e508cd,Special Issue: MicroRNA Regulation in Health and Disease
303e1a2be2c2ffff19179b12c4aee3c47ac44d38,Common Respiratory Diseases
303efcb8c5b2c65281962e16039caf0a18acda73,"Steroid-associated osteonecrosis: Epidemiology, pathophysiology, animal model, prevention, and potential treatments (an overview)-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)"
3041548a2d6346840a87b7b9489e4c9faa9305a0,Discovery of Zinc for Human Health and Biomarkers of Zinc Deficiency
3041d890310a050dfc5725636a7b26a23b9d40aa,The Replicase Gene of Avian Coronavirus Infectious Bronchitis Virus Is a Determinant of Pathogenicity
3041dc5ba951755241ae7e75ade271188033d4de,O-Glycosylation of Intact and Truncated Ribophorins in Brefeldin A-Treated Cells: Newly Synthesized Intact Ribophorins Are Only Transiently Accessible to the Relocated Glycosyltransferases
30487cd3a38587e8854be79b70b7205d7dac54fb,The enhanced replication of an S-intact PEDV during coinfection with an S1 NTD-del PEDV in piglets
304885f4cc61110f19235b07d92250b0e7a7a6bb,Infections and multiple sclerosis
30527cbd6ff75b274b1c11b6b899cad508543bb5,PERIOP BRIEFING
3052ed0b71710988e73692ce9a2a97e1d6714c19,State-of-art review of information diffusion models and their impact on social network vulnerabilities
3057cf47258760d7d8745e9deab1cab1bb89e796,X
305de00f1d5d6a77a540fe93d04da1b5921d7785,"Effects of hypervariable regions in spike protein on pathogenicity, tropism, and serotypes of infectious bronchitis virus"
3062cebd70447841d68c48fe83f0eb51b07a761d,Lectin Switching During Dengue Virus Infection
